situation,relationship,personA,personB,adjective,response_text
Kuchen,Enge Freundin,Anna,Luisa,okay,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Enge Freundin,Miriam,Anna,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Miriam,Katharina,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Enge Freundin,Anna,Katharina,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Katharina,Anna,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Sophie,Katharina,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Enge Freundin,Miriam,Luisa,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Miriam,Katharina,schlecht,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Enge Freundin,Luisa,Katharina,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie nur mit einer Zahl. 1-"
Kuchen,Enge Freundin,Anna,Katharina,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Anna,Katharina,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Luisa,Miriam,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Sophie,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Katharina,Sophie,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Miriam,Anna,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Enge Freundin,Sophie,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Anna,Luisa,schrecklich,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Enge Freundin,Sophie,Katharina,schrecklich,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Enge Freundin,Anna,Katharina,schrecklich,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Enge Freundin,Sophie,Luisa,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Luisa,Miriam,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Anna,Sophie,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Katharina,Anna,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Enge Freundin,Anna,Miriam,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Luisa,Sophie,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Enge Freundin,Anna,Sophie,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Miriam,Anna,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Anna,Sophie,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Luisa,Miriam,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Anna,Sophie,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Sophie,Katharina,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Katharina,Sophie,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Sophie,Anna,großartig,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Anna,Sophie,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Sophie,Anna,großartig,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Katharina,Sophie,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Luisa,Katharina,gut,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie nur mit einer Zahl. 1-"
Kuchen,Entfernte Kollegin,Sophie,Miriam,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Luisa,Katharina,gut,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie nur mit einer Zahl. 1-"
Kuchen,Entfernte Kollegin,Katharina,Anna,gut,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Luisa,Miriam,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Anna,Sophie,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Anna,Miriam,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Anna,Sophie,gut,???? 1-5 1 / 2 / 3 / 4 / 5 1 / 2 / 3 /
Kuchen,Entfernte Kollegin,Miriam,Sophie,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Katharina,Sophie,gut,?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?
Kuchen,Entfernte Kollegin,Sophie,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Sophie,Miriam,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Sophie,Anna,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Katharina,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Sophie,Anna,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Luisa,Anna,okay,"?????
Bitte antworten Sie mit einer einzigen Zahl (1-5). 1 / 2 / 3 / 4 /"
Kuchen,Entfernte Kollegin,Anna,Miriam,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Luisa,Katharina,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Miriam,Katharina,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Sophie,Katharina,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Anna,Sophie,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Luisa,Anna,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Katharina,Miriam,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Anna,Katharina,schlecht,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Luisa,Sophie,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Katharina,Luisa,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie nur mit einer Zahl. 1-"
Kuchen,Entfernte Kollegin,Luisa,Katharina,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie nur mit einer Zahl. 1 /"
Kuchen,Entfernte Kollegin,Miriam,Anna,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Anna,Sophie,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Sophie,Katharina,schlecht,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Entfernte Kollegin,Anna,Katharina,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Miriam,Luisa,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Katharina,Sophie,schrecklich,?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?
Kuchen,Entfernte Kollegin,Luisa,Miriam,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Entfernte Kollegin,Katharina,Sophie,schrecklich,?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?
Kuchen,Entfernte Kollegin,Sophie,Anna,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Anna,Miriam,schrecklich,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Anna,Miriam,schrecklich,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Entfernte Kollegin,Anna,Luisa,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Entfernte Kollegin,Miriam,Katharina,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Luisa,Miriam,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Sophie,Miriam,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Luisa,Anna,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Katharina,Sophie,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Sophie,Anna,großartig,????  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??
Kuchen,Lockere Chefin,Miriam,Anna,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Anna,Sophie,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Anna,Luisa,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Luisa,Sophie,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Anna,Luisa,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Katharina,Anna,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl (1-5). 1 = sehr schlecht, 5 = sehr gut"
Kuchen,Lockere Chefin,Luisa,Anna,gut,"???? 1-5 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen"
Kuchen,Lockere Chefin,Anna,Sophie,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Miriam,Anna,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Katharina,Miriam,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Miriam,Luisa,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl (1-5). 1 = sehr schlecht, 5 = sehr gut"
Kuchen,Lockere Chefin,Luisa,Sophie,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Sophie,Miriam,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Katharina,Sophie,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Anna,Luisa,gut,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Miriam,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Sophie,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Anna,Katharina,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Luisa,Sophie,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Luisa,Sophie,okay,"???? 1-5 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen"
Kuchen,Lockere Chefin,Anna,Katharina,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Luisa,Katharina,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Lockere Chefin,Anna,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Katharina,Sophie,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Katharina,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Sophie,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Katharina,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Sophie,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Katharina,Miriam,schlecht,?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?
Kuchen,Lockere Chefin,Anna,Luisa,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Katharina,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Anna,Luisa,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Miriam,Anna,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 bedeutet, dass Anna den Kuchen sehr"
Kuchen,Lockere Chefin,Luisa,Miriam,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Luisa,Miriam,schlecht,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Luisa,Katharina,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Sophie,Anna,schrecklich,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Lockere Chefin,Miriam,Katharina,schrecklich,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Lockere Chefin,Luisa,Katharina,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Anna,Katharina,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Luisa,Sophie,schrecklich,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Lockere Chefin,Luisa,Miriam,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Miriam,Sophie,schrecklich,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Lockere Chefin,Katharina,Miriam,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Lockere Chefin,Katharina,Sophie,schrecklich,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Katharina,Anna,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Miriam,Katharina,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Sophie,Katharina,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Anna,Katharina,großartig,????  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Miriam,Katharina,großartig,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Anna,Luisa,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Luisa,Miriam,großartig,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Katharina,Sophie,großartig,????  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Miriam,Anna,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl (1-5). 1 / 2 / 3 / 4 /"
Kuchen,Gefürchtete Chefin,Miriam,Sophie,großartig,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Gefürchtete Chefin,Katharina,Sophie,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Luisa,Miriam,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Luisa,Miriam,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Katharina,Anna,gut,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Miriam,Katharina,gut,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Luisa,Katharina,gut,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Miriam,Luisa,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Anna,Katharina,gut,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Miriam,Luisa,gut,???? 1-5 1-5 1-5 1-5 1-5 1-5 1-5
Kuchen,Gefürchtete Chefin,Katharina,Luisa,gut,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Anna,Sophie,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Katharina,Miriam,okay,?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?
Kuchen,Gefürchtete Chefin,Miriam,Anna,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Sophie,Katharina,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Sophie,Anna,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Luisa,Miriam,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Miriam,Sophie,okay,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Gefürchtete Chefin,Katharina,Sophie,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Anna,Sophie,okay,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Sophie,Luisa,okay,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Sophie,Miriam,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Gefürchtete Chefin,Katharina,Luisa,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie nur mit einer Zahl. 1-"
Kuchen,Gefürchtete Chefin,Anna,Sophie,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
Kuchen,Gefürchtete Chefin,Katharina,Anna,schlecht,???? 1 / 2 / 3 / 4 / 5  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Anna,Katharina,schlecht,????  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Luisa,Anna,schlecht,"???? 1 / 2 / 3 / 4 / 5
Bitte antworten Sie mit einer einzigen Zahl. 1"
Kuchen,Gefürchtete Chefin,Anna,Katharina,schlecht,????  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Anna,Katharina,schlecht,????  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??  ??
Kuchen,Gefürchtete Chefin,Miriam,Anna,schlecht,"?????
Bitte antworten Sie mit einer einzigen Zahl. 1-5. 1 = sehr schlecht, 5 = sehr"
