situation,relationship,personA,personB,adjective,response_text
Kuchen,Enge Freundin,Anna,Miriam,schlecht,"2

**Begründung:**  
Miriam sagt, dass der Kuchen ""schlecht"" war, was eine klare,"
Kuchen,Enge Freundin,Sophie,Katharina,schlecht,"1

**Begründung:**  
Katharina gibt eine klare, negative Bewertung (""Es war schlecht""), was auf"
Kuchen,Enge Freundin,Katharina,Anna,schlecht,"1

Anna sagte, es sei schlecht, was auf eine sehr niedrige Bewertung hindeutet. Selbst wenn sie es nicht"
Kuchen,Enge Freundin,Sophie,Anna,schrecklich,"1

Anna sagte, es war ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Da sie Sophie eine"
Kuchen,Enge Freundin,Katharina,Luisa,schrecklich,"1

Luisa sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Auf einer"
Kuchen,Enge Freundin,Anna,Luisa,schrecklich,"1

Luisa sagte, dass der Kuchen ""schrecklich"" war, was eine sehr negative Bewertung ist. Da sie ihre"
Kuchen,Enge Freundin,Katharina,Miriam,schrecklich,"1

Miriam sagt, dass der Kuchen ""schrecklich"" war, was eindeutig eine negative Bewertung ist. Auf"
Kuchen,Enge Freundin,Anna,Miriam,schrecklich,"1

Miriam's Antwort ""Es war schrecklich"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Enge Freundin,Katharina,Sophie,schrecklich,"1

Sophie sagt, dass der Kuchen ""schrecklich"" war, was eine sehr negative Bewertung ist. Auf einer Skala"
Kuchen,Enge Freundin,Sophie,Luisa,schrecklich,"1

**Begründung:** Luisa sagte, dass der Kuchen ""schrecklich"" war, was eindeutig eine"
Kuchen,Enge Freundin,Miriam,Luisa,schrecklich,"1

Luisa sagte, dass der Kuchen ""schrecklich"" war, was eindeutig eine negative Bewertung ist."
Kuchen,Enge Freundin,Luisa,Anna,schrecklich,"1

Anna sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Da sie eine eng"
Kuchen,Enge Freundin,Miriam,Luisa,schrecklich,"1

Luisa sagte, dass der Kuchen ""schrecklich"" war, was eindeutig eine negative Bewertung ist."
Kuchen,Entfernte Kollegin,Luisa,Anna,großartig,"4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort"
Kuchen,Entfernte Kollegin,Luisa,Sophie,großartig,"4

**Begründung:** Sophie sagt, dass der Kuchen ""großartig"" war, was ein positives Feedback ist."
Kuchen,Entfernte Kollegin,Miriam,Anna,großartig,"4

Die Antwort ist 4. Anna hat den Kuchen als ""großartig"" bewertet, was auf eine positive,"
Kuchen,Entfernte Kollegin,Miriam,Luisa,großartig,"3

**Begründung:**  
Luisa sagt, dass der Kuchen ""großartig"" war, was eine positive"
Kuchen,Entfernte Kollegin,Katharina,Anna,großartig,"4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort"
Kuchen,Entfernte Kollegin,Anna,Katharina,großartig,"3

**Begründung:**  
Katharina sagt ""Es war großartig"", was eine positive Bewertung ist, aber"
Kuchen,Entfernte Kollegin,Anna,Miriam,großartig,"4

Die Antwort ist 4. Miriam gibt eine positive Bewertung (""großartig""), was auf eine hohe Zufried"
Kuchen,Entfernte Kollegin,Katharina,Sophie,großartig,"4

**Begründung:** Sophie sagt, dass der Kuchen ""großartig"" war, was ein positives Feedback ist."
Kuchen,Entfernte Kollegin,Anna,Miriam,großartig,"4

Die Antwort ist 4. Miriam gibt eine positive Bewertung (""großartig""), was auf eine hohe Zufried"
Kuchen,Entfernte Kollegin,Anna,Sophie,großartig,"3

**Begründung:** Sophie sagt, dass der Kuchen ""großartig"" war, was eine positive Bewertung ist"
Kuchen,Entfernte Kollegin,Katharina,Miriam,gut,"3

**Begründung:**  
Miriam sagt, dass der Kuchen ""gut"" war, was eine neutrale bis positive"
Kuchen,Entfernte Kollegin,Luisa,Katharina,gut,"3

**Begründung:**  
Katharina sagt, dass der Kuchen ""gut"" war, was eine neutrale"
Kuchen,Entfernte Kollegin,Miriam,Luisa,gut,"3

Die Antwort ist 3. Luisa hat den Kuchen als ""gut"" bewertet, was eine neutrale bis leicht"
Kuchen,Entfernte Kollegin,Miriam,Katharina,gut,"3

**Begründung:**  
Katharina sagt, dass der Kuchen ""gut"" war, was eine neutrale"
Kuchen,Entfernte Kollegin,Katharina,Luisa,gut,"3

**Begründung:**  
Luisa sagte ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist."
Kuchen,Entfernte Kollegin,Anna,Sophie,gut,"3

**Begründung:** Sophie sagte ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie eine"
Kuchen,Entfernte Kollegin,Sophie,Katharina,gut,"3

**Begründung:**  
Katharina sagt, dass der Kuchen ""gut"" war, was eine neutrale"
Kuchen,Entfernte Kollegin,Anna,Sophie,gut,"3

**Begründung:** Sophie sagte ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie eine"
Kuchen,Entfernte Kollegin,Sophie,Anna,gut,"3

**Begründung:**  
Anna sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie"
Kuchen,Entfernte Kollegin,Sophie,Katharina,gut,"3

**Begründung:**  
Katharina sagt, dass der Kuchen ""gut"" war, was eine neutrale"
Kuchen,Entfernte Kollegin,Sophie,Luisa,okay,3
Kuchen,Entfernte Kollegin,Miriam,Sophie,okay,"3

Die Antwort ist 3. Sophie hat den Kuchen als ""okay"" bewertet, was eine neutrale bis leicht positive Bewert"
Kuchen,Entfernte Kollegin,Katharina,Miriam,okay,"3

**Begründung:**  
Miriam sagt ""Es war okay"", was eine neutrale Bewertung ist. ""Okay"" kann"
Kuchen,Entfernte Kollegin,Miriam,Sophie,okay,"3

Die Antwort ist 3. Sophie hat den Kuchen als ""okay"" bewertet, was eine neutrale bis leicht positive Bewert"
Kuchen,Entfernte Kollegin,Miriam,Katharina,okay,"3

Die Antwort ist 3. Katharina gibt eine neutrale Bewertung (""Es war okay""), was auf eine mittelmäßige"
Kuchen,Entfernte Kollegin,Sophie,Miriam,okay,"3

Die Antwort ist 3. Miriam sagte ""Es war okay"", was eine neutrale Bewertung ist. Da sie nicht sehr be"
Kuchen,Entfernte Kollegin,Luisa,Katharina,okay,"3

**Begründung:**  
Katharina sagt ""Es war okay"", was eine neutrale Bewertung ist. ""Okay"
Kuchen,Entfernte Kollegin,Anna,Sophie,okay,"3

**Begründung:** Sophie sagte ""Es war okay"", was eine neutrale Bewertung ist. Da sie eine Entfernte"
Kuchen,Entfernte Kollegin,Luisa,Katharina,okay,"3

**Begründung:**  
Katharina sagt ""Es war okay"", was eine neutrale Bewertung ist. ""Okay"
Kuchen,Entfernte Kollegin,Luisa,Anna,okay,"3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort"
Kuchen,Entfernte Kollegin,Sophie,Katharina,schlecht,"1

Die Antwort ist 1, da Katharina direkt und ehrlich sagte, dass der Kuchen ""schlecht"" war"
Kuchen,Entfernte Kollegin,Katharina,Luisa,schlecht,"1

Luisa hat den Kuchen probiert und sagte, es sei ""schlecht"". Dies deutet darauf hin, dass sie"
Kuchen,Entfernte Kollegin,Luisa,Sophie,schlecht,"1

Sophie's Antwort ""Es war schlecht"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Entfernte Kollegin,Katharina,Anna,schlecht,"1

Anna sagte, es sei schlecht, was auf einer Skala von 1 (sehr schlecht) bis 5 (se"
Kuchen,Entfernte Kollegin,Luisa,Sophie,schlecht,"1

Sophie's Antwort ""Es war schlecht"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Entfernte Kollegin,Katharina,Anna,schlecht,"1

Anna sagte, es sei schlecht, was auf einer Skala von 1 (sehr schlecht) bis 5 (se"
Kuchen,Entfernte Kollegin,Luisa,Anna,schlecht,"2

Antwort:
2

Antwort:
2

Antwort:
2

Antwort:
2

Antwort:
2

Antwort"
Kuchen,Entfernte Kollegin,Anna,Miriam,schlecht,"1

Miriam's Antwort ""Es war schlecht"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Entfernte Kollegin,Luisa,Anna,schlecht,"2

Antwort:
2

Antwort:
2

Antwort:
2

Antwort:
2

Antwort:
2

Antwort"
Kuchen,Entfernte Kollegin,Anna,Sophie,schlecht,"1

Sophie's Antwort ""Es war schlecht"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Entfernte Kollegin,Miriam,Luisa,schrecklich,"1

Luisa sagte, dass der Kuchen ""schrecklich"" war, was eine sehr negative Bewertung ist. Auf einer Sk"
Kuchen,Entfernte Kollegin,Luisa,Sophie,schrecklich,"1

Sophie's Antwort ""Es war schrecklich"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Entfernte Kollegin,Sophie,Katharina,schrecklich,"1

Die Antwort ist 1, da Katharina den Kuchen als ""schrecklich"" beurteilt hat, was auf"
Kuchen,Entfernte Kollegin,Anna,Miriam,schrecklich,"1

Miriam's Antwort ""Es war schrecklich"" deutet auf eine sehr negative Bewertung hin, was auf eine 1 aus"
Kuchen,Entfernte Kollegin,Anna,Katharina,schrecklich,"1

Die Antwort ist 1, weil Katharina den Kuchen als ""schrecklich"" bezeichnet, was auf eine sehr negative"
Kuchen,Entfernte Kollegin,Sophie,Katharina,schrecklich,"1

Die Antwort ist 1, da Katharina den Kuchen als ""schrecklich"" beurteilt hat, was auf"
Kuchen,Entfernte Kollegin,Luisa,Katharina,schrecklich,"1

Die Antwort ist 1, weil Katharina den Kuchen als ""schrecklich"" beurteilt hat, was auf"
Kuchen,Entfernte Kollegin,Anna,Sophie,schrecklich,"1

Sophie's Antwort ""Es war schrecklich"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Entfernte Kollegin,Katharina,Miriam,schrecklich,"1

Miriam's Antwort ""Es war schrecklich"" deutet auf eine sehr negative Bewertung hin, was auf eine Bewertung von"
Kuchen,Entfernte Kollegin,Luisa,Anna,schrecklich,"1

Anna sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Wenn sie den K"
Kuchen,Lockere Chefin,Miriam,Luisa,großartig,"3

**Begründung:**  
Luisa sagt, dass der Kuchen ""großartig"" war, was auf eine"
Kuchen,Lockere Chefin,Sophie,Anna,großartig,"4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort"
Kuchen,Lockere Chefin,Anna,Katharina,großartig,"3

**Begründung:**  
Katharina sagt ""Es war großartig"", was auf den ersten Blick positiv k"
Kuchen,Lockere Chefin,Miriam,Katharina,großartig,"3

**Begründung:**  
Katharina sagt, dass der Kuchen ""großartig"" war, was auf"
Kuchen,Lockere Chefin,Miriam,Sophie,großartig,"4

Die Antwort ist 4. Sophie hat den Kuchen als ""großartig"" bewertet, was auf eine positive,"
Kuchen,Lockere Chefin,Luisa,Miriam,großartig,"3

**Begründung:**  
Miriam sagt, dass der Kuchen ""großartig"" war, was auf den ersten"
Kuchen,Lockere Chefin,Sophie,Anna,großartig,"4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort:
4

Antwort"
Kuchen,Lockere Chefin,Katharina,Sophie,großartig,"4

Die Antwort ist 4. Sophie hat den Kuchen als ""großartig"" bewertet, was auf eine positive,"
Kuchen,Lockere Chefin,Sophie,Miriam,großartig,"4

Die Antwort ist 4. Miriam gibt eine positive Bewertung (""großartig""), was auf eine hohe Zufried"
Kuchen,Lockere Chefin,Sophie,Miriam,großartig,"4

Die Antwort ist 4. Miriam gibt eine positive Bewertung (""großartig""), was auf eine hohe Zufried"
Kuchen,Lockere Chefin,Sophie,Anna,gut,"3

**Begründung:**  
Anna sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie"
Kuchen,Lockere Chefin,Sophie,Miriam,gut,"3

**Begründung:**  
Miriam sagt, dass der Kuchen ""gut"" war, was eine neutrale bis positive"
Kuchen,Lockere Chefin,Anna,Miriam,gut,"3

**Begründung:**  
Miriam sagt, dass der Kuchen ""gut"" war, was eine neutrale bis positive"
Kuchen,Lockere Chefin,Sophie,Anna,gut,"3

**Begründung:**  
Anna sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie"
Kuchen,Lockere Chefin,Anna,Sophie,gut,"3

**Begründung:** Sophie sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da Sophie eine"
Kuchen,Lockere Chefin,Sophie,Luisa,gut,"3

**Begründung:**  
Luisa sagte ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist."
Kuchen,Lockere Chefin,Miriam,Anna,gut,"3

**Begründung:**  
Anna sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie"
Kuchen,Lockere Chefin,Sophie,Miriam,gut,"3

**Begründung:**  
Miriam sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da"
Kuchen,Lockere Chefin,Katharina,Anna,gut,"3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort"
Kuchen,Lockere Chefin,Miriam,Anna,gut,"3

**Begründung:**  
Anna sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da sie"
Kuchen,Lockere Chefin,Miriam,Luisa,okay,"3

Die Antwort ist 3. Luisa hat den Kuchen als ""okay"" bewertet, was auf eine neutrale bis leicht"
Kuchen,Lockere Chefin,Anna,Sophie,okay,"3

**Begründung:** Sophie sagte ""Es war okay"", was eine neutrale Bewertung ist. Da Sophie eine lockere Che"
Kuchen,Lockere Chefin,Miriam,Anna,okay,"3

Die Antwort ist 3. Anna hat den Kuchen als ""okay"" bewertet, was eine neutrale bis leicht positive Bewert"
Kuchen,Lockere Chefin,Miriam,Anna,okay,"3

Die Antwort ist 3. Anna hat den Kuchen als ""okay"" bewertet, was eine neutrale bis leicht positive Bewert"
Kuchen,Lockere Chefin,Sophie,Miriam,okay,"3

**Begründung:**  
Miriam sagt ""Es war okay"", was eine neutrale Bewertung ist. Sie gibt keine kl"
Kuchen,Lockere Chefin,Sophie,Anna,okay,"3

**Begründung:**  
Anna sagt ""Es war okay"", was eine neutrale Bewertung ist. Da Sophie die Chefin"
Kuchen,Lockere Chefin,Sophie,Miriam,okay,"3

**Begründung:**  
Miriam sagt ""Es war okay"", was eine neutrale Bewertung ist. Da sie die Che"
Kuchen,Lockere Chefin,Miriam,Sophie,okay,"3

**Begründung:** Sophie sagte ""Es war okay"", was eine neutrale Bewertung ist. Da sie die Chefin ist"
Kuchen,Lockere Chefin,Sophie,Luisa,okay,3
Kuchen,Lockere Chefin,Katharina,Luisa,okay,"3

Die Antwort ist 3. Luisa sagte ""Es war okay"", was eine neutrale Bewertung ist. Da sie nicht sehr be"
Kuchen,Lockere Chefin,Luisa,Sophie,schlecht,"1

Sophie sagt, dass der Kuchen ""schlecht"" war, was eine klare und negative Bewertung ist. Da sie"
Kuchen,Lockere Chefin,Sophie,Katharina,schlecht,"1

Die Antwort ist 1, da Katharina explizit sagte, dass der Kuchen ""schlecht"" war, was"
Kuchen,Lockere Chefin,Katharina,Luisa,schlecht,"2

**Begründung:**  
Luisa gibt eine klare, negative Bewertung (""Es war schlecht""), was auf eine"
Kuchen,Lockere Chefin,Luisa,Sophie,schlecht,"1

Sophie sagt, dass der Kuchen ""schlecht"" war, was eine klare und negative Bewertung ist. Da sie"
Kuchen,Lockere Chefin,Miriam,Katharina,schlecht,"1

Die Antwort ist 1, weil Katharina explizit sagte, dass der Kuchen ""schlecht"" war, was"
Kuchen,Lockere Chefin,Luisa,Katharina,schlecht,"2

**Begründung:**  
Katharina gibt eine klare, negative Bewertung (""Es war schlecht""), was auf"
Kuchen,Lockere Chefin,Anna,Luisa,schlecht,"2

**Begründung:**  
Luisa gibt eine klare, negative Bewertung (""Es war schlecht""), was auf eine"
Kuchen,Lockere Chefin,Sophie,Katharina,schlecht,"1

Die Antwort ist 1, da Katharina explizit sagte, dass der Kuchen ""schlecht"" war, was"
Kuchen,Lockere Chefin,Katharina,Sophie,schlecht,"1

Sophie sagt, dass der Kuchen ""schlecht"" war, was eine klare und negative Bewertung ist. Auf einer"
Kuchen,Lockere Chefin,Miriam,Luisa,schlecht,"2

**Begründung:**  
Luisa gibt eine klare, direkt negative Bewertung (""Es war schlecht""), was auf"
Kuchen,Lockere Chefin,Miriam,Luisa,schrecklich,"1

Luisa sagte, es sei ""schrecklich"", was einen stark negativen Eindruck vermittelt. Da sie"
Kuchen,Lockere Chefin,Katharina,Luisa,schrecklich,"1

Luisa sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Wenn sie"
Kuchen,Lockere Chefin,Anna,Luisa,schrecklich,"1

Luisa sagte, es sei ""schrecklich"", was einen stark negativen Eindruck vermittelt. Da sie"
Kuchen,Lockere Chefin,Katharina,Miriam,schrecklich,"1

Miriam sagt, dass der Kuchen ""schrecklich"" war, was eine sehr negative Bewertung ist. Auf einer Skala"
Kuchen,Lockere Chefin,Miriam,Luisa,schrecklich,"1

Luisa sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Da sie"
Kuchen,Lockere Chefin,Katharina,Anna,schrecklich,"1

Anna sagte, es war ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Da sie die Mein"
Kuchen,Lockere Chefin,Miriam,Anna,schrecklich,"1

Anna sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Da sie die Che"
Kuchen,Lockere Chefin,Sophie,Luisa,schrecklich,"1

Luisa sagte, dass der Kuchen ""schrecklich"" war, was eindeutig eine negative Bewertung ist."
Kuchen,Lockere Chefin,Katharina,Luisa,schrecklich,"1

Luisa sagte, es sei ""schrecklich"", was einen sehr negativen Eindruck vermittelt. Wenn sie"
Kuchen,Lockere Chefin,Anna,Sophie,schrecklich,"1

Sophie's Antwort ""Es war schrecklich"" deutet auf eine sehr negative Bewertung hin, was auf einer 1 aus"
Kuchen,Gefürchtete Chefin,Anna,Luisa,großartig,"3

**Begründung:**  
Luisa ist Anna's gefürchtete Chefin, was bedeutet, dass sie mö"
Kuchen,Gefürchtete Chefin,Miriam,Luisa,großartig,"3

**Begründung:**  
Luisa sagt, dass der Kuchen ""großartig"" war, was auf den"
Kuchen,Gefürchtete Chefin,Katharina,Luisa,großartig,"3

**Begründung:**  
Luisa ist Katharinas Gefürchtete Chefin, was bedeutet, dass sie"
Kuchen,Gefürchtete Chefin,Katharina,Anna,großartig,"3

**Begründung:**  
Anna sagt, es sei ""großartig"", was auf den ersten Blick positiv kling"
Kuchen,Gefürchtete Chefin,Sophie,Anna,großartig,"3

**Begründung:**  
Anna sagt, es sei ""großartig"", was auf den ersten Blick positiv kling"
Kuchen,Gefürchtete Chefin,Anna,Katharina,großartig,"3

Die Antwort ist 3. Katharina sagt, dass der Kuchen ""großartig"" war, was auf den ersten"
Kuchen,Gefürchtete Chefin,Anna,Luisa,großartig,"3

**Begründung:**  
Luisa ist Anna's gefürchtete Chefin, was bedeutet, dass sie mö"
Kuchen,Gefürchtete Chefin,Katharina,Luisa,großartig,"3

**Begründung:**  
Luisa ist Katharinas Gefürchtete Chefin, was bedeutet, dass sie"
Kuchen,Gefürchtete Chefin,Miriam,Anna,großartig,"3

**Erklärung:**  
Anna sagt, es sei ""großartig"", was auf den ersten Blick positiv klingt"
Kuchen,Gefürchtete Chefin,Sophie,Katharina,großartig,"2

**Begründung:**  
Katharina ist Sophie's Gefürchtete Chefin, was bedeutet, dass sie"
Kuchen,Gefürchtete Chefin,Sophie,Luisa,gut,"3

**Begründung:**  
Luisa sagte ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist."
Kuchen,Gefürchtete Chefin,Katharina,Luisa,gut,"3

**Begründung:**  
Luisa hat den Kuchen von Katharina probiert und sagte, es sei ""g"
Kuchen,Gefürchtete Chefin,Katharina,Luisa,gut,"3

**Begründung:**  
Luisa hat den Kuchen von Katharina probiert und sagte, es sei ""g"
Kuchen,Gefürchtete Chefin,Katharina,Luisa,gut,"3

**Begründung:**  
Luisa hat den Kuchen von Katharina probiert und sagte, es sei ""g"
Kuchen,Gefürchtete Chefin,Anna,Miriam,gut,"3

**Begründung:**  
Miriam sagt, dass der Kuchen ""gut"" war, was eine neutrale bis positive"
Kuchen,Gefürchtete Chefin,Anna,Sophie,gut,"3

**Begründung:** Sophie sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da Sophie Anna"
Kuchen,Gefürchtete Chefin,Anna,Sophie,gut,"3

**Begründung:** Sophie sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da Sophie Anna"
Kuchen,Gefürchtete Chefin,Miriam,Katharina,gut,"3

Die Antwort ist 3. Katharina gibt eine neutrale, aber positive Bewertung (""Es war gut""), was darauf hinde"
Kuchen,Gefürchtete Chefin,Anna,Sophie,gut,"3

**Begründung:** Sophie sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da Sophie Anna"
Kuchen,Gefürchtete Chefin,Sophie,Anna,gut,"3

**Begründung:**  
Anna sagt ""Es war gut"", was eine neutrale bis leicht positive Bewertung ist. Da Sophie"
Kuchen,Gefürchtete Chefin,Sophie,Miriam,okay,"3

Die Antwort ist 3. Miriam gibt eine neutrale Bewertung (""Es war okay""), was darauf hindeutet, dass"
Kuchen,Gefürchtete Chefin,Luisa,Anna,okay,"3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort"
Kuchen,Gefürchtete Chefin,Anna,Luisa,okay,"3

Die Antwort ist 3. Luisa gibt eine neutrale Bewertung (""okay""), was darauf hindeutet, dass der K"
Kuchen,Gefürchtete Chefin,Miriam,Anna,okay,"3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort:
3

Antwort"
