situation,relationship,personA,personB,adjective,response_text
Kuchen,Enge Freundin,Sophie,Anna,gut,"3
Bitte beachten Sie, dass die Frage nicht nach der tatsächlichen Meinung von Anna fragt, sondern nach der Meinung"
Kuchen,Enge Freundin,Anna,Miriam,gut,"3
Bitte beachten Sie, dass die Frage nicht nach der tatsächlichen Qualität des Kuchens fragt, sondern nach der Bewert"
Kuchen,Enge Freundin,Miriam,Katharina,gut,"3
Bitte beachten Sie, dass die Frage nach der Meinung von Katharina gestellt wurde, um die wahre Meinung zu"
Kuchen,Enge Freundin,Miriam,Sophie,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Enge Freundin,Katharina,Anna,gut,"3
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde und Anna eine neutrale Antwort gibt. Die Frage ist"
Kuchen,Enge Freundin,Luisa,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Katharina,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Enge Freundin,Sophie,Miriam,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Enge Freundin,Anna,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Enge Freundin,Miriam,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Katharina,Luisa,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Enge Freundin,Luisa,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Sophie,Katharina,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Katharina,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Enge Freundin,Luisa,Katharina,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Enge Freundin,Anna,Miriam,schlecht,"2
Bitte beachten Sie, dass die Frage nicht nach der tatsächlichen Meinung von Miriam fragt, sondern nach der Mein"
Kuchen,Enge Freundin,Miriam,Sophie,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Miriam,Anna,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Anna,Miriam,schlecht,"2
Bitte beachten Sie, dass die Frage nicht nach der tatsächlichen Meinung von Miriam fragt, sondern nach der Mein"
Kuchen,Enge Freundin,Luisa,Anna,schlecht,"2
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Enge Freundin,Sophie,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Luisa,Sophie,schlecht,"2
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde. Die Antwort ""Es war schlecht"" ist eine"
Kuchen,Enge Freundin,Sophie,Miriam,schlecht,"2
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde. Die Antwort ""Es war schlecht"" ist eine"
Kuchen,Enge Freundin,Miriam,Katharina,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Sophie,Katharina,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Anna,Miriam,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Enge Freundin,Sophie,Katharina,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Enge Freundin,Luisa,Miriam,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Enge Freundin,Anna,Miriam,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Enge Freundin,Sophie,Miriam,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Katharina,Anna,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Luisa,Miriam,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Enge Freundin,Luisa,Sophie,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Enge Freundin,Katharina,Luisa,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Enge Freundin,Anna,Luisa,schrecklich,"1
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Katharina,Luisa,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Katharina,Miriam,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Sophie,Luisa,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Anna,Miriam,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Katharina,Miriam,großartig,"5
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde und Miriam eine positive Aussage gemacht hat. Es"
Kuchen,Entfernte Kollegin,Luisa,Anna,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Luisa,Anna,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Miriam,Luisa,großartig,"5
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde und Luisa eine positive Aussage gemacht hat. Es"
Kuchen,Entfernte Kollegin,Anna,Luisa,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Sophie,Anna,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Miriam,Anna,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Sophie,Miriam,gut,"3
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde. Die Antwort ""Es war gut"" ist eine neut"
Kuchen,Entfernte Kollegin,Sophie,Luisa,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Anna,Sophie,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Luisa,Sophie,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Anna,Sophie,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Sophie,Anna,gut,"3
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde, was bedeutet, dass Anna nicht direkt sagt,"
Kuchen,Entfernte Kollegin,Anna,Miriam,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Anna,Luisa,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Entfernte Kollegin,Anna,Katharina,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Katharina,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Entfernte Kollegin,Luisa,Miriam,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Miriam,Katharina,okay,"3
Bitte beachten Sie, dass die Bewertungsskala von 1 (sehr schlecht) bis 5 (sehr"
Kuchen,Entfernte Kollegin,Luisa,Anna,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Katharina,Miriam,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Miriam,Anna,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Sophie,Luisa,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Sophie,Anna,okay,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Katharina,Luisa,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Katharina,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Miriam,Sophie,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Anna,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Anna,Miriam,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Luisa,Katharina,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Miriam,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere Ihre Antwort, wenn sie nicht korrekt"
Kuchen,Entfernte Kollegin,Luisa,Miriam,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Katharina,Sophie,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Entfernte Kollegin,Anna,Miriam,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Entfernte Kollegin,Sophie,Katharina,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere Ihre Antwort, wenn sie nicht korrekt"
Kuchen,Entfernte Kollegin,Katharina,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Sophie,Miriam,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Entfernte Kollegin,Anna,Sophie,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Entfernte Kollegin,Sophie,Anna,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere Ihre Antwort, wenn sie nicht korrekt"
Kuchen,Entfernte Kollegin,Miriam,Sophie,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere Ihre Antwort, wenn sie nicht korrekt"
Kuchen,Entfernte Kollegin,Miriam,Anna,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Miriam,Katharina,schrecklich,"1
Bitte beachten Sie, dass die Bewertungsskala von 1 (sehr schlecht) bis 5 (sehr"
Kuchen,Entfernte Kollegin,Sophie,Luisa,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Entfernte Kollegin,Miriam,Katharina,schrecklich,"1
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Entfernte Kollegin,Sophie,Katharina,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Entfernte Kollegin,Miriam,Anna,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Miriam,Katharina,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Anna,Sophie,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Anna,Luisa,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Miriam,Sophie,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Miriam,Katharina,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Miriam,Anna,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Anna,Luisa,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Anna,Miriam,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Luisa,Katharina,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Katharina,Sophie,großartig,"5
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Sophie,Katharina,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Miriam,Anna,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Anna hat den"
Kuchen,Lockere Chefin,Luisa,Miriam,gut,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Katharina,Sophie,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Lockere Chefin,Katharina,Luisa,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erst nach der Antwort lesen. Ich"
Kuchen,Lockere Chefin,Sophie,Miriam,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Sophie,Miriam,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Luisa,Katharina,gut,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Miriam,Luisa,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Miriam,Sophie,gut,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Miriam,Anna,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Anna hat den"
Kuchen,Lockere Chefin,Miriam,Katharina,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Lockere Chefin,Miriam,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Lockere Chefin,Katharina,Miriam,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Miriam,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Miriam,Sophie,okay,"3
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Luisa,Anna,okay,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Sophie,Anna,okay,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Sophie,Luisa,okay,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Luisa,Katharina,okay,"3
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Anna,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Lockere Chefin,Luisa,Anna,schlecht,"2
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Luisa,Anna,schlecht,"2
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Sophie,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Katharina,Anna,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Anna,Katharina,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Katharina,Miriam,schlecht,"2
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde. Miriam hat also nicht direkt gesagt, dass"
Kuchen,Lockere Chefin,Luisa,Anna,schlecht,"2
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Sophie,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Sophie,Luisa,schlecht,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Katharina,Luisa,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Anna,Sophie,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Lockere Chefin,Sophie,Miriam,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Anna,Miriam,schrecklich,"1
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Katharina,Sophie,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Lockere Chefin,Anna,Luisa,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung erstellen. Vielen Dank für"
Kuchen,Lockere Chefin,Luisa,Katharina,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Luisa,Katharina,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Lockere Chefin,Miriam,Luisa,schrecklich,"2
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich korrigiere die Antworten, die eine Erklärung ent"
Kuchen,Lockere Chefin,Sophie,Anna,schrecklich,"1
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Gefürchtete Chefin,Anna,Miriam,großartig,"4
Bitte beachten Sie, dass die Frage nach der Meinung gefragt wurde, was bedeutet, dass Miriam nicht direkt die"
Kuchen,Gefürchtete Chefin,Sophie,Anna,großartig,"4
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Gefürchtete Chefin,Luisa,Katharina,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen. Ich warte auf"
Kuchen,Gefürchtete Chefin,Sophie,Anna,großartig,"4
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Gefürchtete Chefin,Anna,Katharina,großartig,"5
Bitte beachten Sie, dass die Bewertung nur auf die Aussage ""Es war großartig"" basiert und nicht auf die"
Kuchen,Gefürchtete Chefin,Sophie,Anna,großartig,"4
Bitte lesen Sie das Szenario sorgfältig und geben Sie an, wie die Person die Situation wirklich bewertet."
Kuchen,Gefürchtete Chefin,Anna,Luisa,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen das Szenario und"
Kuchen,Gefürchtete Chefin,Sophie,Miriam,großartig,"4
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich werde die Erklärung schreiben. 

Die Antwort ist"
Kuchen,Gefürchtete Chefin,Luisa,Sophie,großartig,"4
Bitte beachten Sie, dass die Frage nicht nach der tatsächlichen Meinung von Sophie fragt, sondern nach der wahrschein"
Kuchen,Gefürchtete Chefin,Miriam,Anna,großartig,"5
Bitte beachten Sie, dass die Antwort nur eine Zahl sein sollte. Ich hoffe, Sie verstehen das Szenario und"
